COUNTRY_SHORT_NAME,COUNTRY_ALPHA_3_CODE,COUNTRY_ALPHA_2_CODE,PROVINCE_STATE_NAME,COUNTY_NAME,COUNTY_FIPS_NUMBER,GEO_LATITUDE,GEO_LONGITUDE,GEO_REGION_POPULATION_COUNT,DATA_SOURCE_NAME
United States,USA,US,New York,Montgomery,36057,42.9109,-74.4198,49221,Census Bureau - 2019 Estimate
United States,USA,US,New York,Nassau,36059,40.7554,-73.573,1356924,Census Bureau - 2019 Estimate
United States,USA,US,New York,Niagara,36063,43.1973,-78.7555,209281,Census Bureau - 2019 Estimate
United States,USA,US,New York,Oneida,36065,43.2406,-75.4975,228671,Census Bureau - 2019 Estimate
United States,USA,US,New York,Onondaga,36067,43.0228,-76.2029,460528,Census Bureau - 2019 Estimate
United States,USA,US,New York,Ontario,36069,42.808,-77.2821,109777,Census Bureau - 2019 Estimate
United States,USA,US,New York,Orange,36071,41.3876,-74.3315,384940,Census Bureau - 2019 Estimate
United States,USA,US,New York,Orleans,36073,43.2522,-78.2296,40352,Census Bureau - 2019 Estimate
United States,USA,US,New York,Oswego,36075,43.4316,-76.2142,117124,Census Bureau - 2019 Estimate
United States,USA,US,New York,Otsego,36077,42.6115,-74.9894,59493,Census Bureau - 2019 Estimate
United States,USA,US,New York,Putnam,36079,41.4237,-73.7555,98320,Census Bureau - 2019 Estimate
United States,USA,US,New York,Rensselaer,36083,42.713,-73.4898,158714,Census Bureau - 2019 Estimate
United States,USA,US,New York,Rockland,36087,41.1589,-74.0653,325789,Census Bureau - 2019 Estimate
United States,USA,US,New York,Saratoga,36091,43.0872,-73.8458,229863,Census Bureau - 2019 Estimate
United States,USA,US,New York,Schenectady,36093,42.8329,-74.0442,155299,Census Bureau - 2019 Estimate
United States,USA,US,New York,Schoharie,36095,42.5925,-74.4362,30999,Census Bureau - 2019 Estimate
United States,USA,US,New York,Schuyler,36097,42.3922,-76.8958,17807,Census Bureau - 2019 Estimate
United States,USA,US,New York,Seneca,36099,42.7838,-76.8577,34016,Census Bureau - 2019 Estimate
United States,USA,US,New York,St. Lawrence,36089,44.5333,-75.1606,107740,Census Bureau - 2019 Estimate
United States,USA,US,New York,Steuben,36101,42.2995,-77.4184,95379,Census Bureau - 2019 Estimate
United States,USA,US,New York,Suffolk,36103,40.9086,-72.9176,1476601,Census Bureau - 2019 Estimate
United States,USA,US,New York,Sullivan,36105,41.7194,-74.7908,75432,Census Bureau - 2019 Estimate
United States,USA,US,New York,Tioga,36107,42.2046,-76.3107,48203,Census Bureau - 2019 Estimate
United States,USA,US,New York,Tompkins,36109,42.4439,-76.4727,102180,Census Bureau - 2019 Estimate
United States,USA,US,New York,Ulster,36111,41.8791,-74.2028,177573,Census Bureau - 2019 Estimate
United States,USA,US,New York,Warren,36113,43.5152,-73.9062,63944,Census Bureau - 2019 Estimate
United States,USA,US,New York,Washington,36115,43.376,-73.4303,61204,Census Bureau - 2019 Estimate
United States,USA,US,New York,Wayne,36117,43.1793,-77.0416,89918,Census Bureau - 2019 Estimate
United States,USA,US,New York,Westchester,36119,41.1249,-73.7718,967506,Census Bureau - 2019 Estimate
United States,USA,US,New York,Wyoming,36121,42.6952,-78.2099,39859,Census Bureau - 2019 Estimate
United States,USA,US,New York,Yates,36123,42.6109,-77.1306,24913,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Alamance,37001,36.0473,-79.4006,169509,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Alexander,37003,35.9161,-81.181,37497,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Alleghany,37005,36.4705,-81.1261,11137,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Anson,37007,35.0087,-80.0992,24446,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Ashe,37009,36.4146,-81.4996,27203,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Avery,37011,36.0994,-81.9277,17557,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Beaufort,37013,35.4781,-76.6975,46994,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Bertie,37015,36.03,-76.985,18947,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Bladen,37017,34.6121,-78.5716,32722,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Brunswick,37019,34.1198,-78.2512,142820,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Buncombe,37021,35.6207,-82.5391,261191,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Burke,37023,35.7795,-81.7535,90485,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Cabarrus,37025,35.3455,-80.5464,216453,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Caldwell,37027,35.9399,-81.5596,82178,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Camden,37029,36.3576,-76.171,10867,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Carteret,37031,34.8384,-76.6488,69473,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Caswell,37033,36.3928,-79.3352,22604,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Catawba,37035,35.6888,-81.2042,159551,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Chatham,37037,35.678,-79.2599,74470,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Cherokee,37039,35.1398,-84.0769,28612,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Chowan,37041,36.1793,-76.6506,13943,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Clay,37043,35.0738,-83.7498,11231,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Cleveland,37045,35.3743,-81.5594,97947,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Columbus,37047,34.215,-78.6198,55508,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Craven,37049,35.2382,-77.1841,102139,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Cumberland,37051,35.051,-78.8717,335509,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Currituck,37053,36.3115,-75.9312,27763,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Dare,37055,35.7741,-75.8627,37009,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Davidson,37057,35.7656,-80.2531,167609,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Davie,37059,35.9021,-80.5375,42846,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Duplin,37061,34.951,-77.9078,58741,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Durham,37063,36.0511,-78.8681,321488,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Edgecombe,37065,35.9136,-77.578,51472,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Forsyth,37067,36.1176,-80.2522,382295,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Franklin,37069,36.0416,-78.3303,69685,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Gaston,37071,35.2834,-81.1822,224529,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Gates,37073,36.4284,-76.7105,11562,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Graham,37075,35.342,-83.8333,8441,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Granville,37077,36.2968,-78.6558,60443,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Greene,37079,35.4999,-77.6675,21069,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Guilford,37081,36.0738,-79.7901,537174,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Halifax,37083,36.2584,-77.6848,50010,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Harnett,37085,35.3877,-78.839,135976,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Haywood,37087,35.5419,-82.9658,62317,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Henderson,37089,35.3228,-82.4741,117417,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Hertford,37091,36.3931,-77.031,23677,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Hoke,37093,35.0238,-79.2598,55234,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Hyde,37095,35.5164,-76.2309,4937,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Iredell,37097,35.7741,-80.9217,181806,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Jackson,37099,35.2632,-83.1162,43938,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Johnston,37101,35.5376,-78.3875,209339,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Jones,37103,35.0101,-77.4145,9419,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Lee,37105,35.4674,-79.1892,61779,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Lenoir,37107,35.2179,-77.6761,55949,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Lincoln,37109,35.485,-81.2181,86111,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Macon,37113,35.1625,-83.4796,35858,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Madison,37115,35.8721,-82.6653,21755,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Martin,37117,35.8669,-77.195,22440,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,McDowell,37111,35.7389,-82.0433,45756,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Mecklenburg,37119,35.2586,-80.831,1110356,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Mitchell,37121,35.9917,-82.1267,14964,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Montgomery,37123,35.3237,-79.8985,27173,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Moore,37125,35.2784,-79.4623,100880,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Nash,37127,35.9636,-77.977,94298,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,New Hanover,37129,34.159,-77.8974,234473,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Northampton,37131,36.3559,-77.3693,19483,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Onslow,37133,34.7213,-77.2486,197938,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Orange,37135,36.0541,-79.1222,148476,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Pamlico,37137,35.1476,-76.8618,12726,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Pasquotank,37139,36.3172,-76.3078,39824,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Pender,37141,34.5169,-77.9241,63060,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Perquimans,37143,36.2279,-76.4477,13463,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Person,37145,36.3907,-78.9725,39490,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Pitt,37147,35.5808,-77.3685,180742,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Polk,37149,35.2971,-82.1763,20724,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Randolph,37151,35.7161,-79.8027,143667,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Richmond,37153,34.9947,-79.7277,44829,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Robeson,37155,34.6272,-79.1436,130625,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Rockingham,37157,36.3943,-79.7777,91010,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Rowan,37159,35.6834,-80.5507,142088,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Rutherford,37161,35.3967,-81.9147,67029,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Sampson,37163,34.9352,-78.3612,63531,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Scotland,37165,34.8371,-79.484,34823,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Stanly,37167,35.323,-80.2478,62806,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Stokes,37169,36.409,-80.2393,45591,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Surry,37171,36.4,-80.7065,71783,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Swain,37173,35.4872,-83.5969,14271,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Transylvania,37175,35.2253,-82.7697,34385,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Tyrrell,37177,35.7969,-76.2575,4016,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Union,37179,35.0113,-80.5626,239859,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Vance,37181,36.3447,-78.3979,44535,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Wake,37183,35.798,-78.6094,1111761,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Warren,37185,36.3734,-78.1029,19731,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Washington,37187,35.8405,-76.5773,11580,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Watauga,37189,36.2514,-81.7044,56177,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Wayne,37191,35.3725,-77.9812,123131,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Wilkes,37193,36.2151,-81.1701,68412,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Wilson,37195,35.7201,-77.9431,81801,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Yadkin,37197,36.1664,-80.657,37667,Census Bureau - 2019 Estimate
United States,USA,US,North Carolina,Yancey,37199,35.8917,-82.2975,18069,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Adams,38001,46.1134,-102.4968,2216,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Barnes,38003,46.9407,-98.0604,10415,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Benson,38005,48.1094,-99.4802,6832,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Billings,38007,46.9806,-103.3627,928,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Bottineau,38009,48.7699,-100.8398,6282,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Bowman,38011,46.1134,-103.5206,3024,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Burke,38013,48.7725,-102.546,2115,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Burleigh,38015,46.9823,-100.5255,95626,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Cass,38017,46.9355,-97.2363,181923,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Cavalier,38019,48.7761,-98.4753,3762,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Dickey,38021,46.1117,-98.5056,4872,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Divide,38023,48.8178,-103.4942,2264,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Dunn,38025,47.4051,-102.6524,4424,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Eddy,38027,47.7184,-98.9114,2287,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Emmons,38029,46.2896,-100.2458,3241,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Foster,38031,47.457,-98.8831,3210,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Golden Valley,38033,46.9383,-103.8277,1761,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Grand Forks,38035,47.9349,-97.4592,69451,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Grant,38037,46.3641,-101.548,2274,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Griggs,38039,47.4711,-98.2427,2231,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Hettinger,38041,46.4177,-102.4867,2499,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Kidder,38043,46.9801,-99.7608,2480,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,LaMoure,38045,46.4568,-98.5357,4046,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Logan,38047,46.4581,-99.477,1850,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,McHenry,38049,48.2442,-100.6258,5745,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,McIntosh,38051,46.1117,-99.4415,2497,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,McKenzie,38053,47.7125,-103.3429,15024,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,McLean,38055,47.5039,-101.0353,9450,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Mercer,38057,47.2786,-101.7146,8187,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Morton,38059,46.635,-101.1905,31364,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Mountrail,38061,48.1518,-102.3751,10545,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Nelson,38063,47.9367,-98.2038,2879,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Oliver,38065,47.1388,-101.3546,1959,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Pembina,38067,48.7706,-97.5505,6801,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Pierce,38069,48.2004,-100.0425,3975,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Ramsey,38071,48.2281,-98.7462,11519,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Ransom,38073,46.4568,-97.6572,5218,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Renville,38075,48.7301,-101.7591,2327,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Richland,38077,46.2843,-96.9388,16177,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Rolette,38079,48.7669,-99.8544,14176,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Sargent,38081,46.109,-97.6335,3898,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Sheridan,38083,47.5812,-100.3531,1315,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Sioux,38085,46.1869,-100.8971,4230,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Slope,38087,46.459,-103.4853,750,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Stark,38089,46.826,-102.6639,31489,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Steele,38091,47.4605,-97.7296,1890,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Stutsman,38093,46.9802,-98.957,20704,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Towner,38095,48.6677,-99.2317,2189,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Traill,38097,47.4553,-97.1645,8036,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Walsh,38099,48.3689,-97.7238,10641,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Ward,38101,48.3313,-101.4681,67641,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Wells,38103,47.5879,-99.6494,3834,Census Bureau - 2019 Estimate
United States,USA,US,North Dakota,Williams,38105,48.2972,-103.4371,37589,Census Bureau - 2019 Estimate
United States,MNP,MP,Northern Mariana Islands,Saipan,69110,15.171,145.74,48220,Census Bureau - 2019 Estimate
